timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171940322,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,330,25,75,3,0,0,2021-03-31 08:24:55.348
1617171944365,3,Ticks,201,,Thread Group - Ticks 1-16,,true,,121,533,25,75,3,0,0,2021-03-31 08:24:56.395
1617171944453,4,Statistics,200,,Thread Group - Statistics 2-16,text,true,,221,323,25,75,4,0,0,2021-03-31 08:24:56.486
1617171944520,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,330,25,75,3,0,0,2021-03-31 08:24:56.551
1617171948531,4,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:57.559
1617171948653,3,Statistics,200,,Thread Group - Statistics 2-17,text,true,,220,323,25,75,3,0,0,2021-03-31 08:24:57.680
1617171948696,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,330,25,75,4,0,0,2021-03-31 08:24:57.730
1617171949227,4,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,533,25,75,0,0,1,2021-03-31 08:24:58.247
1617171949270,3,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,323,25,75,3,0,1,2021-03-31 08:24:58.291
1617171949328,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,330,25,75,3,0,1,2021-03-31 08:24:58.350
1617171952724,4,Ticks,201,,Thread Group - Ticks 1-18,,true,,121,533,25,75,4,0,0,2021-03-31 08:24:58.746
1617171952852,3,Statistics,200,,Thread Group - Statistics 2-18,text,true,,220,323,25,75,3,0,0,2021-03-31 08:24:58.872
1617171952949,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,330,25,75,3,0,0,2021-03-31 08:24:58.971
1617171956933,10,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:59.965
1617171957058,2,Statistics,200,,Thread Group - Statistics 2-19,text,true,,221,323,25,75,2,0,0,2021-03-31 08:25:00.088
1617171957131,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,330,25,75,3,0,0,2021-03-31 08:25:00.164
1617171961119,5,Ticks,201,,Thread Group - Ticks 1-20,,true,,121,533,25,75,5,0,0,2021-03-31 08:25:01.145
1617171961257,3,Statistics,200,,Thread Group - Statistics 2-20,text,true,,220,323,25,75,3,0,1,2021-03-31 08:25:01.282
1617171961333,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,330,25,75,3,0,0,2021-03-31 08:25:01.359
1617171965315,3,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:02.339
1617171965412,4,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:02.434
1617171965461,3,Statistics,200,,Thread Group - Statistics 2-21,text,true,,220,323,25,75,2,0,1,2021-03-31 08:25:02.494
1617171965468,6,Statistics,200,,Thread Group - Statistics 2-6,text,true,,220,323,25,75,5,0,1,2021-03-31 08:25:02.500
1617171965525,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,25,75,5,0,1,2021-03-31 08:25:02.569
1617171965543,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,330,25,75,6,0,2,2021-03-31 08:25:02.580
1617171969513,12,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,533,25,75,0,0,4,2021-03-31 08:25:03.539
1617171969653,3,Statistics,200,,Thread Group - Statistics 2-22,text,true,,220,323,25,75,3,0,1,2021-03-31 08:25:03.682
1617171969734,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-22,text,true,,264,330,25,75,3,0,1,2021-03-31 08:25:03.777
1617171973707,4,Ticks,204,,Thread Group - Ticks 1-23,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:04.728
1617171973855,2,Statistics,200,,Thread Group - Statistics 2-23,text,true,,220,323,25,75,2,0,0,2021-03-31 08:25:04.875
1617171973936,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-23,text,true,,264,330,25,75,4,0,2,2021-03-31 08:25:04.963
